"gene","padj","disease"
"ENSG00000112425","71.3885665","EFO_0007667"
"ENSG00000248905","55.9384644","EFO_0007667"
"ENSG00000120549","73.374176","EFO_0007667"
"ENSG00000120549","73.9599168","EFO_0007667"
"ENSG00000198589","56.0429871","EFO_0007667"
"ENSG00000257923","50.8701205","EFO_0007667"
"ENSG00000257923","67.6972568","EFO_0007667"
"ENSG00000257923","63.0731106","EFO_0007667"
"ENSG00000092607","88.4503961","EFO_0007667"
"ENSG00000006377","73.8995075","EFO_0007667"
"ENSG00000010818","69.7704196","EFO_0007667"
"ENSG00000048052","59.9171162","EFO_0007667"
"ENSG00000104043","65.1842177","EFO_0007667"
"ENSG00000071909","63.5313094","EFO_0007667"
"ENSG00000144824","81.1086893","EFO_0007667"
"ENSG00000101096","89.6160185","EFO_0007667"
"ENSG00000116882","75.4410326","EFO_0007667"
"ENSG00000152214","85.9014511","EFO_0007675"
"ENSG00000148219","51.8627703","EFO_0007675"
"ENSG00000164619","73.4261811","EFO_0007675"
"ENSG00000168874","75.9379983","EFO_0007675"
"ENSG00000099954","63.2369339","EFO_0007675"
"ENSG00000165895","70.8645701","EFO_0007675"
"ENSG00000012660","74.2045045","EFO_0007675"
"ENSG00000012660","73.6581802","EFO_0007675"
"ENSG00000170624","89.8137927","EFO_0007675"
"ENSG00000170624","89.6794796","EFO_0007675"
"ENSG00000135341","54.6418071","EFO_0007675"
"ENSG00000162670","80.5276811","EFO_0007675"
"ENSG00000147862","85.3763759","EFO_0007675"
"ENSG00000147862","79.3190718","EFO_0007675"
"ENSG00000154928","70.7798541","EFO_0007675"
"ENSG00000155629","75.4291058","EFO_0007675"
"ENSG00000140511","55.2478731","EFO_0007675"
"ENSG00000189283","79.5768678","EFO_0007675"
"ENSG00000217236","63.8817668","EFO_0007675"
"ENSG00000167281","85.0616574","EFO_0007675"
"ENSG00000118515","74.2366135","EFO_0007681"
"ENSG00000109917","67.0584857","EFO_0007681"
"ENSG00000116128","74.6663988","EFO_0007681"
"ENSG00000156564","79.6374977","EFO_0007681"
"ENSG00000135476","50.3724337","EFO_0007701"
"ENSG00000127922","70.7464874","EFO_0007701"
"ENSG00000103449","53.9036632","EFO_0007701"
"ENSG00000120262","87.2862577","EFO_0007701"
"ENSG00000120262","87.5744998","EFO_0007701"
"ENSG00000116729","89.7400677","EFO_0007701"
"ENSG00000116729","73.620075","EFO_0007701"
"ENSG00000023516","70.2671647","EFO_0007701"
"ENSG00000115306","81.9716334","EFO_0007701"
"ENSG00000101384","61.1736238","EFO_0007701"
"ENSG00000115339","81.3008904","EFO_0007701"
"ENSG00000163219","84.6844792","EFO_0007701"
"ENSG00000187240","84.5605016","EFO_0007701"
"ENSG00000110696","50.828594","EFO_0007701"
"ENSG00000110696","59.7107589","EFO_0007701"
"ENSG00000176678","71.3179469","EFO_0007701"
"ENSG00000156113","83.847332","EFO_0007701"
"ENSG00000100784","88.3256078","EFO_0007701"
"ENSG00000185920","84.9856317","EFO_0007701"
"ENSG00000106483","73.0543792","EFO_0007701"
"ENSG00000166575","52.7401805","EFO_0007701"
"ENSG00000165471","69.7666764","EFO_0007701"
"ENSG00000176692","58.311975","EFO_0007701"
"ENSG00000146374","84.9110603","EFO_0007701"
"ENSG00000002745","69.4843054","EFO_0007701"
"ENSG00000141655","89.3434465","EFO_0007701"
"ENSG00000184677","71.6122925","EFO_0007701"
"ENSG00000184374","81.5272391","EFO_0007701"
"ENSG00000110693","78.6556661","EFO_0007701"
"ENSG00000110693","60.0643933","EFO_0007701"
"ENSG00000150054","80.3208232","EFO_0007701"
"ENSG00000262655","50.462383","EFO_0007702"
"ENSG00000182732","72.3135412","EFO_0007702"
"ENSG00000167941","60.8814716","EFO_0007702"
"ENSG00000196937","58.6397886","EFO_0007702"
"ENSG00000081189","58.7764621","EFO_0007702"
"ENSG00000164761","81.8953097","EFO_0007702"
"ENSG00000163064","76.2818038","EFO_0007702"
"ENSG00000184677","64.4327402","EFO_0007702"
"ENSG00000078053","73.3644605","EFO_0007704"
"ENSG00000113532","51.1208892","EFO_0007704"
"ENSG00000133083","82.7644587","EFO_0007704"
"ENSG00000130203","68.4271336","EFO_0007707"
"ENSG00000130203","68.1216657","EFO_0007707"
"ENSG00000130203","63.9885962","EFO_0007707"
"ENSG00000130208","53.0467808","EFO_0007708"
"ENSG00000130208","52.8110981","EFO_0007708"
"ENSG00000085465","55.0238132","EFO_0007708"
"ENSG00000118473","83.7946355","EFO_0007708"
"ENSG00000171517","80.5788815","EFO_0007708"
"ENSG00000229665","60.0034297","EFO_0007708"
"ENSG00000148481","79.9278438","EFO_0007708"
"ENSG00000130203","52.402389","EFO_0007708"
"ENSG00000066827","82.52514","EFO_0007708"
"ENSG00000130204","56.5138876","EFO_0007708"
"ENSG00000130204","56.5999091","EFO_0007708"
"ENSG00000185823","74.9428153","EFO_0007708"
"ENSG00000174156","75.1294374","EFO_0007708"
"ENSG00000130957","87.3427212","EFO_0007708"
"ENSG00000204919","60.0034297","EFO_0007708"
"ENSG00000035664","79.3093145","EFO_0007708"
"ENSG00000130208","52.8110981","EFO_0007709"
"ENSG00000130203","52.2534907","EFO_0007709"
"ENSG00000130204","56.5353692","EFO_0007709"
"ENSG00000130204","56.6907525","EFO_0007709"
"ENSG00000032389","60.316956","EFO_0007710"
"ENSG00000106571","89.2438352","EFO_0007710"
"ENSG00000164924","78.0111372","EFO_0007710"
"ENSG00000048392","59.4574451","EFO_0007710"
"ENSG00000135218","88.9698625","EFO_0007710"
"ENSG00000078295","87.3708665","EFO_0007710"
"ENSG00000130208","51.5245378","EFO_0007738"
"ENSG00000130203","52.3745418","EFO_0007738"
"ENSG00000130204","56.6907525","EFO_0007738"
"ENSG00000107736","54.3608308","EFO_0007738"
"ENSG00000155313","62.8170311","EFO_0007742"
"ENSG00000107984","63.5045409","EFO_0007742"
"ENSG00000186868","86.4078164","EFO_0007742"
"ENSG00000078814","51.8328547","EFO_0007742"
"ENSG00000124762","55.7962179","EFO_0007742"
"ENSG00000187098","82.476002","EFO_0007742"
"ENSG00000126653","68.4794843","EFO_0007742"
"ENSG00000198929","65.5942202","EFO_0007742"
"ENSG00000154229","83.2089186","EFO_0007742"
"ENSG00000111860","51.7020345","EFO_0007742"
"ENSG00000113742","68.9795554","EFO_0007742"
"ENSG00000136141","62.5617504","EFO_0007742"
"ENSG00000095951","68.3422148","EFO_0007742"
"ENSG00000198523","52.5924265","EFO_0007742"
"ENSG00000115935","72.09512","EFO_0007742"
"ENSG00000113196","69.1112339","EFO_0007742"
"ENSG00000156239","61.2270355","EFO_0007742"
"ENSG00000165995","77.3851573","EFO_0007742"
"ENSG00000162599","64.4169986","EFO_0007742"
"ENSG00000149089","66.7925","EFO_0007744"
"ENSG00000149089","61.8084192","EFO_0007744"
"ENSG00000149089","60.3503346","EFO_0007744"
"ENSG00000112877","60.3035629","EFO_0007744"
"ENSG00000066230","75.3273547","EFO_0007744"
"ENSG00000066230","78.8745284","EFO_0007744"
"ENSG00000145113","75.7796168","EFO_0007744"
"ENSG00000145113","75.7549047","EFO_0007744"
"ENSG00000173281","71.9335973","EFO_0007745"
"ENSG00000084734","65.5420959","EFO_0007745"
"ENSG00000084734","65.1125669","EFO_0007745"
"ENSG00000137507","54.7350109","EFO_0007755"
"ENSG00000096093","73.3603537","EFO_0007755"
"ENSG00000172818","65.4600024","EFO_0007755"
"ENSG00000134780","65.8438385","EFO_0007759"
"ENSG00000134825","63.085407","EFO_0007760"
"ENSG00000197977","69.2282677","EFO_0007760"
"ENSG00000197977","72.0912278","EFO_0007761"
"ENSG00000197977","51.8152535","EFO_0007761"
"ENSG00000134780","69.680512","EFO_0007762"
"ENSG00000169122","61.9494081","EFO_0007764"
"ENSG00000104728","88.2616997","EFO_0007765"
"ENSG00000152527","81.2361717","EFO_0007766"
"ENSG00000145416","73.3509362","EFO_0007766"
"ENSG00000070366","53.0657172","EFO_0007772"
"ENSG00000186417","56.6630781","EFO_0007772"
"ENSG00000196937","71.5248883","EFO_0007772"
"ENSG00000137869","67.2368288","EFO_0007772"
"ENSG00000118503","72.0345914","EFO_0007773"
"ENSG00000169194","77.6715815","EFO_0007773"
"ENSG00000113302","82.8740716","EFO_0007773"
"ENSG00000115252","82.5592458","EFO_0007777"
"ENSG00000120341","84.6334636","EFO_0007777"
"ENSG00000153885","86.0416472","EFO_0007777"
"ENSG00000181409","78.9426744","EFO_0007777"
"ENSG00000069011","83.9344084","EFO_0007777"
"ENSG00000118407","66.2950218","EFO_0007777"
"ENSG00000121853","79.1809738","EFO_0007777"
"ENSG00000174482","83.6711347","EFO_0007777"
"ENSG00000112699","80.5890501","EFO_0007777"
"ENSG00000091831","74.4094968","EFO_0007777"
"ENSG00000163581","68.4423089","EFO_0007777"
"ENSG00000004948","78.2061458","EFO_0007777"
"ENSG00000175161","53.4057081","EFO_0007777"
"ENSG00000175161","77.3803949","EFO_0007777"
"ENSG00000084453","52.4930954","EFO_0007777"
"ENSG00000151893","55.9556603","EFO_0007777"
"ENSG00000153162","66.3763583","EFO_0007777"
"ENSG00000100968","54.0469289","EFO_0007777"
"ENSG00000109182","55.6977451","EFO_0007777"
"ENSG00000157551","87.7437234","EFO_0007777"
"ENSG00000021645","81.5615058","EFO_0007777"
"ENSG00000108179","69.5254445","EFO_0007777"
"ENSG00000171604","80.4481745","EFO_0007777"
"ENSG00000100697","68.174994","EFO_0007777"
"ENSG00000115944","54.8458695","EFO_0007777"
"ENSG00000169372","68.3943629","EFO_0007777"
"ENSG00000172264","54.5989215","EFO_0007777"
"ENSG00000153815","63.6749923","EFO_0007777"
"ENSG00000153815","80.2832961","EFO_0007777"
"ENSG00000099256","90.5151486","EFO_0007777"
"ENSG00000163946","65.9413874","EFO_0007777"
"ENSG00000092969","87.8276527","EFO_0007777"
"ENSG00000123106","67.9800153","EFO_0007777"
"ENSG00000134532","79.2018354","EFO_0007777"
"ENSG00000087460","51.0622382","EFO_0007777"
"ENSG00000111252","55.4723501","EFO_0007777"
"ENSG00000142303","83.5631073","EFO_0007777"
"ENSG00000157036","50.6111681","EFO_0007777"
"ENSG00000162616","66.6844189","EFO_0007777"
"ENSG00000165030","81.980896","EFO_0007777"
"ENSG00000184672","65.9700632","EFO_0007777"
"ENSG00000198945","85.1699829","EFO_0007777"
"ENSG00000198945","86.1962318","EFO_0007777"
"ENSG00000135111","89.5647824","EFO_0007777"
"ENSG00000100599","83.7274432","EFO_0007777"
"ENSG00000125637","83.3377659","EFO_0007777"
"ENSG00000064651","73.8631845","EFO_0007777"
"ENSG00000198890","78.0409455","EFO_0007777"
"ENSG00000011105","63.9837146","EFO_0007777"
"ENSG00000118965","56.13994","EFO_0007777"
"ENSG00000171105","83.5767388","EFO_0007777"
"ENSG00000196498","78.0516207","EFO_0007777"
"ENSG00000198648","80.6363881","EFO_0007777"
"ENSG00000148498","50.6862283","EFO_0007777"
"ENSG00000117569","54.4844627","EFO_0007777"
"ENSG00000100906","70.5647349","EFO_0007777"
"ENSG00000187678","64.6748841","EFO_0007777"
"ENSG00000101347","73.6914933","EFO_0007777"
"ENSG00000107679","63.9165461","EFO_0007777"
"ENSG00000148484","64.7499025","EFO_0007777"
"ENSG00000244405","62.7208948","EFO_0007777"
"ENSG00000148655","77.7215719","EFO_0007777"
"ENSG00000185559","72.8801012","EFO_0007777"
"ENSG00000088970","67.1145439","EFO_0007777"
"ENSG00000121068","61.1354709","EFO_0007777"
"ENSG00000118971","79.2050779","EFO_0007777"
"ENSG00000135547","82.2804809","EFO_0007777"
"ENSG00000153814","84.0143383","EFO_0007777"
"ENSG00000118263","76.4993489","EFO_0007777"
"ENSG00000152049","85.0237072","EFO_0007777"
"ENSG00000132031","52.6918948","EFO_0007777"
"ENSG00000135835","86.8346035","EFO_0007777"
"ENSG00000163072","54.4061363","EFO_0007777"
"ENSG00000113389","80.8252692","EFO_0007777"
"ENSG00000113389","72.495687","EFO_0007777"
"ENSG00000136231","71.3280499","EFO_0007777"
"ENSG00000185352","58.3249629","EFO_0007777"
"ENSG00000152359","57.4331462","EFO_0007777"
"ENSG00000152592","65.0302649","EFO_0007777"
"ENSG00000205213","63.0035341","EFO_0007777"
"ENSG00000163618","71.7748761","EFO_0007777"
"ENSG00000157766","89.1510367","EFO_0007777"
"ENSG00000157766","88.884896","EFO_0007777"
"ENSG00000129965","51.7731369","EFO_0007777"
"ENSG00000166439","57.3134899","EFO_0007777"
"ENSG00000198700","54.8807502","EFO_0007777"
"ENSG00000175426","89.3839598","EFO_0007777"
"ENSG00000141753","55.8866978","EFO_0007777"
"ENSG00000130449","84.005332","EFO_0007777"
"ENSG00000134986","54.5877695","EFO_0007777"
"ENSG00000019995","72.5583076","EFO_0007777"
"ENSG00000127152","91.3890183","EFO_0007777"
"ENSG00000119042","87.7852917","EFO_0007777"
"ENSG00000120833","84.4655037","EFO_0007777"
"ENSG00000140470","89.5460367","EFO_0007777"
"ENSG00000140718","74.4126081","EFO_0007777"
"ENSG00000146535","64.7871614","EFO_0007777"
"ENSG00000105855","82.0538878","EFO_0007777"
"ENSG00000116117","77.0829022","EFO_0007777"
"ENSG00000169564","78.6561549","EFO_0007777"
"ENSG00000175920","50.345403","EFO_0007777"
"ENSG00000112038","83.1079304","EFO_0007777"
"ENSG00000142156","69.9682713","EFO_0007777"
"ENSG00000162437","55.2467525","EFO_0007777"
"ENSG00000165891","86.3863945","EFO_0007777"
"ENSG00000145675","86.3676131","EFO_0007777"
"ENSG00000010310","66.9781387","EFO_0007777"
"ENSG00000125845","68.8785791","EFO_0007777"
"ENSG00000181789","57.7263653","EFO_0007777"
"ENSG00000165813","67.4066424","EFO_0007777"
"ENSG00000186951","59.4854534","EFO_0007777"
"ENSG00000017427","60.4597628","EFO_0007777"
"ENSG00000103335","51.8760622","EFO_0007777"
"ENSG00000105662","55.1287949","EFO_0007777"
"ENSG00000169347","62.0015442","EFO_0007777"
"ENSG00000075420","77.9202998","EFO_0007777"
"ENSG00000172260","78.6702812","EFO_0007777"
"ENSG00000113739","84.990555","EFO_0007777"
"ENSG00000113739","79.6658456","EFO_0007777"
"ENSG00000186834","54.7945797","EFO_0007777"
"ENSG00000135698","67.0781076","EFO_0007777"
"ENSG00000055118","53.6957085","EFO_0007777"
"ENSG00000119906","64.6833539","EFO_0007777"
"ENSG00000184347","65.2332187","EFO_0007777"
"ENSG00000164161","53.9403379","EFO_0007777"
"ENSG00000166573","90.052408","EFO_0007777"
"ENSG00000150347","65.062505","EFO_0007777"
"ENSG00000170178","59.9657953","EFO_0007777"
"ENSG00000077092","77.5542974","EFO_0007777"
"ENSG00000166225","69.336009","EFO_0007777"
"ENSG00000171791","61.0807061","EFO_0007777"
"ENSG00000198732","70.5564797","EFO_0007777"
"ENSG00000198732","72.6722777","EFO_0007777"
"ENSG00000115896","58.8603914","EFO_0007777"
"ENSG00000123066","60.9812617","EFO_0007777"
"ENSG00000167244","56.5452874","EFO_0007777"
"ENSG00000182674","78.8792074","EFO_0007777"
"ENSG00000060237","63.0470991","EFO_0007777"
"ENSG00000103241","71.5251148","EFO_0007777"
"ENSG00000148737","83.5322022","EFO_0007777"
"ENSG00000146147","69.6739554","EFO_0007777"
"ENSG00000196821","57.0827246","EFO_0007777"
"ENSG00000147316","60.2932632","EFO_0007777"
"ENSG00000108984","72.1442163","EFO_0007777"
"ENSG00000180376","82.5685918","EFO_0007777"
"ENSG00000041353","65.9433246","EFO_0007777"
"ENSG00000130940","71.364516","EFO_0007777"
"ENSG00000189056","82.1472704","EFO_0007777"
"ENSG00000104885","58.3729446","EFO_0007777"
"ENSG00000137960","72.8654325","EFO_0007777"
"ENSG00000141568","63.252753","EFO_0007777"
"ENSG00000086991","66.3596332","EFO_0007777"
"ENSG00000198860","51.2101889","EFO_0007777"
"ENSG00000066827","91.1728144","EFO_0007777"
"ENSG00000066827","70.9967494","EFO_0007777"
"ENSG00000066827","81.7136824","EFO_0007777"
"ENSG00000066827","75.5539596","EFO_0007777"
"ENSG00000136960","76.8485308","EFO_0007777"
"ENSG00000166913","56.0057938","EFO_0007777"
"ENSG00000075292","63.7011766","EFO_0007777"
"ENSG00000139350","57.446301","EFO_0007777"
"ENSG00000146477","81.9253147","EFO_0007777"
"ENSG00000168646","66.1823213","EFO_0007777"
"ENSG00000181690","80.8352053","EFO_0007777"
"ENSG00000181690","85.9460533","EFO_0007777"
"ENSG00000048405","89.0973389","EFO_0007777"
"ENSG00000147697","76.4945447","EFO_0007777"
"ENSG00000151208","81.7297578","EFO_0007777"
"ENSG00000176720","70.948118","EFO_0007777"
"ENSG00000196914","58.4141612","EFO_0007777"
"ENSG00000197483","54.4276536","EFO_0007777"
"ENSG00000158169","68.5056806","EFO_0007777"
"ENSG00000141570","74.5985329","EFO_0007777"
"ENSG00000254535","52.2727311","EFO_0007777"
"ENSG00000135862","59.0002239","EFO_0007777"
"ENSG00000167191","70.6090212","EFO_0007777"
"ENSG00000182831","71.1373985","EFO_0007777"
"ENSG00000148143","75.8817255","EFO_0007777"
"ENSG00000164190","54.6612322","EFO_0007777"
"ENSG00000189292","72.1227109","EFO_0007777"
"ENSG00000144560","59.1953814","EFO_0007777"
"ENSG00000132970","69.8940337","EFO_0007777"
"ENSG00000196628","80.8052897","EFO_0007777"
"ENSG00000081189","69.0965235","EFO_0007777"
"ENSG00000091656","88.0443513","EFO_0007777"
"ENSG00000153113","75.7194102","EFO_0007777"
"ENSG00000174059","71.3414192","EFO_0007777"
"ENSG00000180616","52.9381931","EFO_0007777"
"ENSG00000133195","56.6851616","EFO_0007777"
"ENSG00000156427","91.2508368","EFO_0007777"
"ENSG00000152253","57.6436281","EFO_0007777"
"ENSG00000059378","53.0992091","EFO_0007777"
"ENSG00000088387","78.3374965","EFO_0007777"
"ENSG00000143476","54.3666601","EFO_0007777"
"ENSG00000153094","52.1004021","EFO_0007777"
"ENSG00000138669","66.3121939","EFO_0007777"
"ENSG00000172071","59.3016803","EFO_0007777"
"ENSG00000131323","70.9703386","EFO_0007777"
"ENSG00000165966","76.0785758","EFO_0007777"
"ENSG00000138685","79.6256304","EFO_0007777"
"ENSG00000148120","60.8883262","EFO_0007777"
"ENSG00000101596","68.5683489","EFO_0007777"
"ENSG00000123700","80.6769311","EFO_0007777"
"ENSG00000169340","56.072396","EFO_0007777"
"ENSG00000066382","63.941735","EFO_0007777"
"ENSG00000163945","56.9414318","EFO_0007777"
"ENSG00000182447","52.1617174","EFO_0007777"
"ENSG00000166603","84.3764663","EFO_0007777"
"ENSG00000147454","70.4429328","EFO_0007777"
"ENSG00000154764","70.6986845","EFO_0007777"
"ENSG00000095951","62.427038","EFO_0007777"
"ENSG00000136997","52.9531479","EFO_0007777"
"ENSG00000139915","54.5817554","EFO_0007777"
"ENSG00000162104","50.885725","EFO_0007777"
"ENSG00000144218","80.25105","EFO_0007777"
"ENSG00000145687","83.2266927","EFO_0007777"
"ENSG00000139187","59.2870355","EFO_0007777"
"ENSG00000164751","60.8695209","EFO_0007777"
"ENSG00000162814","59.2873037","EFO_0007777"
"ENSG00000168137","50.5882978","EFO_0007777"
"ENSG00000170927","85.0477993","EFO_0007777"
"ENSG00000136717","76.3391972","EFO_0007777"
"ENSG00000166068","74.1812944","EFO_0007777"
"ENSG00000137869","68.3904529","EFO_0007777"
"ENSG00000176208","57.8430772","EFO_0007777"
"ENSG00000186642","83.5760534","EFO_0007777"
"ENSG00000021826","85.811466","EFO_0007777"
"ENSG00000128655","67.3236191","EFO_0007777"
"ENSG00000143353","60.0270987","EFO_0007777"
"ENSG00000137309","63.720578","EFO_0007777"
"ENSG00000137309","54.9657881","EFO_0007777"
"ENSG00000149948","83.5337579","EFO_0007777"
"ENSG00000182185","76.5733004","EFO_0007777"
"ENSG00000102935","77.1930575","EFO_0007777"
"ENSG00000177311","81.9047868","EFO_0007777"
"ENSG00000119771","62.344259","EFO_0007777"
"ENSG00000161243","67.1827853","EFO_0007777"
"ENSG00000170786","50.2873361","EFO_0007777"
"ENSG00000164741","59.8825634","EFO_0007777"
"ENSG00000181472","52.8043926","EFO_0007777"
"ENSG00000140836","75.2386808","EFO_0007777"
"ENSG00000140836","65.7943845","EFO_0007777"
"ENSG00000162670","80.7623565","EFO_0007777"
"ENSG00000071967","81.6029251","EFO_0007777"
"ENSG00000134308","62.820065","EFO_0007777"
"ENSG00000084093","58.7115347","EFO_0007777"
"ENSG00000124782","75.691694","EFO_0007777"
"ENSG00000153064","83.3434701","EFO_0007777"
"ENSG00000175727","62.924403","EFO_0007777"
"ENSG00000115380","86.1363232","EFO_0007777"
"ENSG00000115380","77.6079655","EFO_0007777"
"ENSG00000116183","88.8361633","EFO_0007777"
"ENSG00000116183","76.748836","EFO_0007777"
"ENSG00000140443","73.438108","EFO_0007777"
"ENSG00000140443","64.722538","EFO_0007777"
"ENSG00000140443","87.9631519","EFO_0007777"
"ENSG00000140443","89.4290328","EFO_0007777"
"ENSG00000100784","64.8440957","EFO_0007777"
"ENSG00000107187","53.5949111","EFO_0007777"
"ENSG00000116285","53.2835662","EFO_0007777"
"ENSG00000101489","83.1246555","EFO_0007777"
"ENSG00000185920","87.3816252","EFO_0007777"
"ENSG00000185920","85.0838244","EFO_0007777"
"ENSG00000185920","71.1109161","EFO_0007777"
"ENSG00000165801","71.9361663","EFO_0007777"
"ENSG00000105810","63.3966804","EFO_0007777"
"ENSG00000120860","82.3991537","EFO_0007777"
"ENSG00000122417","76.4517725","EFO_0007777"
"ENSG00000130749","55.7489514","EFO_0007777"
"ENSG00000135472","57.9156816","EFO_0007777"
"ENSG00000089101","85.9264731","EFO_0007777"
"ENSG00000103227","56.4373374","EFO_0007777"
"ENSG00000132953","58.3343565","EFO_0007777"
"ENSG00000141458","68.4033036","EFO_0007777"
"ENSG00000130956","56.5104842","EFO_0007777"
"ENSG00000102780","73.2617497","EFO_0007777"
